date,geography,distinct_patient_count J00-J06 Acute upper respiratory infections 0-200,distinct_patient_count J00-J06 Acute upper respiratory infections 1-4,distinct_patient_count J00-J06 Acute upper respiratory infections 15-34,distinct_patient_count J00-J06 Acute upper respiratory infections 35-59,distinct_patient_count J00-J06 Acute upper respiratory infections 5-14,distinct_patient_count J00-J06 Acute upper respiratory infections 60-79,distinct_patient_count J00-J06 Acute upper respiratory infections 80+,distinct_patient_count J00-J06 Acute upper respiratory infections <1,distinct_patient_count J1-J2 RSV 0-200,distinct_patient_count J1-J2 RSV 1-4,distinct_patient_count J1-J2 RSV 15-34,distinct_patient_count J1-J2 RSV 35-59,distinct_patient_count J1-J2 RSV 5-14,distinct_patient_count J1-J2 RSV 60-79,distinct_patient_count J1-J2 RSV 80+,distinct_patient_count J1-J2 RSV <1,distinct_patient_count J10-J18 Influenza and pneumonia 0-200,distinct_patient_count J10-J18 Influenza and pneumonia 1-4,distinct_patient_count J10-J18 Influenza and pneumonia 15-34,distinct_patient_count J10-J18 Influenza and pneumonia 35-59,distinct_patient_count J10-J18 Influenza and pneumonia 5-14,distinct_patient_count J10-J18 Influenza and pneumonia 60-79,distinct_patient_count J10-J18 Influenza and pneumonia 80+,distinct_patient_count J20-J22 Other acute respiratory infections 0-200,distinct_patient_count J20-J22 Other acute respiratory infections 1-4,distinct_patient_count J20-J22 Other acute respiratory infections 15-34,distinct_patient_count J20-J22 Other acute respiratory infections 35-59,distinct_patient_count J20-J22 Other acute respiratory infections 5-14,distinct_patient_count J20-J22 Other acute respiratory infections 60-79,distinct_patient_count J20-J22 Other acute respiratory infections 80+,distinct_patient_count J20-J22 Other acute respiratory infections <1,distinct_patient_count U0 COVID-19 0-200,distinct_patient_count U0 COVID-19 1-4,distinct_patient_count U0 COVID-19 15-34,distinct_patient_count U0 COVID-19 35-59,distinct_patient_count U0 COVID-19 5-14,distinct_patient_count U0 COVID-19 60-79,distinct_patient_count U0 COVID-19 80+,distinct_patient_count U0 COVID-19 <1,ratio J00-J06 Acute upper respiratory infections 0-200,ratio J00-J06 Acute upper respiratory infections 1-4,ratio J00-J06 Acute upper respiratory infections 15-34,ratio J00-J06 Acute upper respiratory infections 35-59,ratio J00-J06 Acute upper respiratory infections 5-14,ratio J00-J06 Acute upper respiratory infections 60-79,ratio J00-J06 Acute upper respiratory infections 80+,ratio J00-J06 Acute upper respiratory infections <1,ratio J1-J2 RSV 0-200,ratio J1-J2 RSV 1-4,ratio J1-J2 RSV 15-34,ratio J1-J2 RSV 35-59,ratio J1-J2 RSV 5-14,ratio J1-J2 RSV 60-79,ratio J1-J2 RSV 80+,ratio J1-J2 RSV <1,ratio J10-J18 Influenza and pneumonia 0-200,ratio J10-J18 Influenza and pneumonia 1-4,ratio J10-J18 Influenza and pneumonia 15-34,ratio J10-J18 Influenza and pneumonia 35-59,ratio J10-J18 Influenza and pneumonia 5-14,ratio J10-J18 Influenza and pneumonia 60-79,ratio J10-J18 Influenza and pneumonia 80+,ratio J20-J22 Other acute respiratory infections 0-200,ratio J20-J22 Other acute respiratory infections 1-4,ratio J20-J22 Other acute respiratory infections 15-34,ratio J20-J22 Other acute respiratory infections 35-59,ratio J20-J22 Other acute respiratory infections 5-14,ratio J20-J22 Other acute respiratory infections 60-79,ratio J20-J22 Other acute respiratory infections 80+,ratio J20-J22 Other acute respiratory infections <1,ratio U0 COVID-19 0-200,ratio U0 COVID-19 1-4,ratio U0 COVID-19 15-34,ratio U0 COVID-19 35-59,ratio U0 COVID-19 5-14,ratio U0 COVID-19 60-79,ratio U0 COVID-19 80+,ratio U0 COVID-19 <1,ratio_all J00-J06 Acute upper respiratory infections 0-200,ratio_all J00-J06 Acute upper respiratory infections 1-4,ratio_all J00-J06 Acute upper respiratory infections 15-34,ratio_all J00-J06 Acute upper respiratory infections 35-59,ratio_all J00-J06 Acute upper respiratory infections 5-14,ratio_all J00-J06 Acute upper respiratory infections 60-79,ratio_all J00-J06 Acute upper respiratory infections 80+,ratio_all J00-J06 Acute upper respiratory infections <1,ratio_all J1-J2 RSV 0-200,ratio_all J1-J2 RSV 1-4,ratio_all J1-J2 RSV 15-34,ratio_all J1-J2 RSV 35-59,ratio_all J1-J2 RSV 5-14,ratio_all J1-J2 RSV 60-79,ratio_all J1-J2 RSV 80+,ratio_all J1-J2 RSV <1,ratio_all J10-J18 Influenza and pneumonia 0-200,ratio_all J10-J18 Influenza and pneumonia 1-4,ratio_all J10-J18 Influenza and pneumonia 15-34,ratio_all J10-J18 Influenza and pneumonia 35-59,ratio_all J10-J18 Influenza and pneumonia 5-14,ratio_all J10-J18 Influenza and pneumonia 60-79,ratio_all J10-J18 Influenza and pneumonia 80+,ratio_all J20-J22 Other acute respiratory infections 0-200,ratio_all J20-J22 Other acute respiratory infections 1-4,ratio_all J20-J22 Other acute respiratory infections 15-34,ratio_all J20-J22 Other acute respiratory infections 35-59,ratio_all J20-J22 Other acute respiratory infections 5-14,ratio_all J20-J22 Other acute respiratory infections 60-79,ratio_all J20-J22 Other acute respiratory infections 80+,ratio_all J20-J22 Other acute respiratory infections <1,ratio_all U0 COVID-19 0-200,ratio_all U0 COVID-19 1-4,ratio_all U0 COVID-19 15-34,ratio_all U0 COVID-19 35-59,ratio_all U0 COVID-19 5-14,ratio_all U0 COVID-19 60-79,ratio_all U0 COVID-19 80+,ratio_all U0 COVID-19 <1
2023-06-12,DE.SH,724.0,10.0,277.0,319.0,20.0,64.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,6.0,24.0,0.0,10.0,18.0,86.0,0.0,16.0,38.0,2.0,11.0,19.0,0.0,78.0,0.0,11.0,46.0,0.0,14.0,7.0,0.0,0.77,1.0,0.89,0.75,0.91,0.65,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.06,0.0,0.1,0.23,0.09,0.0,0.05,0.09,0.09,0.11,0.24,0.0,0.09,0.0,0.04,0.11,0.0,0.14,0.09,0.0,0.03,0.25,0.09,0.04,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2023-06-12,DE.TH,396.0,8.0,167.0,159.0,21.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,15.0,0.0,4.0,10.0,38.0,0.0,6.0,19.0,0.0,6.0,7.0,0.0,33.0,0.0,5.0,18.0,0.0,4.0,6.0,0.0,0.79,1.0,0.92,0.75,1.0,0.64,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.07,0.0,0.1,0.26,0.08,0.0,0.03,0.09,0.0,0.15,0.18,0.0,0.07,0.0,0.03,0.09,0.0,0.1,0.15,0.0,0.03,0.21,0.13,0.04,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.BW,1174.0,12.0,517.0,432.0,63.0,89.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,50.0,44.0,0.0,24.0,27.0,187.0,3.0,35.0,80.0,4.0,31.0,34.0,0.0,69.0,0.0,22.0,32.0,2.0,9.0,4.0,0.0,0.75,0.8,0.83,0.73,0.91,0.58,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08,0.07,0.0,0.16,0.21,0.12,0.2,0.06,0.14,0.06,0.2,0.27,0.0,0.04,0.0,0.04,0.05,0.03,0.06,0.03,0.0,0.03,0.12,0.08,0.03,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.BY,1310.0,24.0,581.0,442.0,95.0,98.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,16.0,21.0,2.0,14.0,24.0,175.0,7.0,41.0,66.0,11.0,19.0,31.0,0.0,78.0,0.0,14.0,42.0,0.0,15.0,7.0,0.0,0.8,0.77,0.89,0.77,0.88,0.67,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.04,0.02,0.1,0.19,0.11,0.23,0.06,0.12,0.1,0.13,0.24,0.0,0.05,0.0,0.02,0.07,0.0,0.1,0.05,0.0,0.03,0.12,0.09,0.03,0.12,0.01,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.BE,436.0,4.0,172.0,186.0,23.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,5.0,10.0,61.0,0.0,10.0,26.0,3.0,9.0,13.0,0.0,71.0,0.0,12.0,38.0,0.0,14.0,7.0,0.0,0.74,1.0,0.89,0.72,0.88,0.49,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.09,0.19,0.1,0.0,0.05,0.1,0.12,0.16,0.24,0.0,0.13,0.0,0.06,0.15,0.0,0.25,0.13,0.0,0.04,0.4,0.1,0.05,0.3,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0
2023-06-19,DE.BB,174.0,6.0,72.0,58.0,19.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,35.0,0.0,6.0,13.0,0.0,11.0,5.0,0.0,0.79,1.0,0.92,0.76,1.0,0.5,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0.0,0.0,0.31,0.05,0.0,0.0,0.04,0.0,0.08,0.0,0.0,0.18,0.0,0.08,0.17,0.0,0.42,0.31,0.0,0.03,0.22,0.11,0.03,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0
2023-06-19,DE.HB,157.0,10.0,73.0,52.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,3.0,2.0,22.0,2.0,5.0,6.0,3.0,2.0,4.0,0.0,22.0,0.0,8.0,12.0,0.0,2.0,0.0,0.0,0.75,0.83,0.85,0.72,0.73,0.63,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.03,0.0,0.16,0.25,0.11,0.17,0.06,0.08,0.27,0.11,0.5,0.0,0.12,0.0,0.09,0.17,0.0,0.11,0.0,0.0,0.04,0.18,0.1,0.04,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0
2023-06-19,DE.HH,367.0,6.0,201.0,121.0,17.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6.0,19.0,0.0,0.0,4.0,61.0,0.0,21.0,23.0,0.0,11.0,6.0,0.0,13.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.78,1.0,0.87,0.71,1.0,0.55,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.03,0.11,0.0,0.0,0.25,0.14,0.0,0.09,0.14,0.0,0.38,0.38,0.0,0.03,0.0,0.02,0.04,0.0,0.07,0.0,0.0,0.04,0.46,0.13,0.05,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.HE,953.0,7.0,376.0,396.0,62.0,72.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,8.0,10.0,0.0,8.0,20.0,131.0,2.0,32.0,50.0,7.0,18.0,22.0,0.0,78.0,0.0,20.0,32.0,0.0,13.0,13.0,0.0,0.79,0.78,0.86,0.81,0.9,0.65,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.02,0.0,0.07,0.21,0.11,0.22,0.07,0.1,0.1,0.16,0.23,0.0,0.07,0.0,0.05,0.07,0.0,0.12,0.14,0.0,0.03,0.1,0.1,0.04,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.MV,168.0,0.0,69.0,68.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,19.0,2.0,7.0,3.0,0.0,3.0,4.0,0.0,29.0,0.0,4.0,16.0,0.0,9.0,0.0,0.0,0.76,0.0,0.86,0.78,1.0,0.53,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.07,0.29,0.09,1.0,0.09,0.03,0.0,0.1,0.19,0.0,0.15,0.0,0.05,0.18,0.0,0.3,0.0,0.0,0.03,0.0,0.11,0.04,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0
2023-06-19,DE.NI,1310.0,21.0,548.0,454.0,79.0,120.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,22.0,32.0,3.0,20.0,35.0,228.0,6.0,41.0,82.0,8.0,30.0,61.0,0.0,176.0,0.0,44.0,84.0,4.0,24.0,20.0,0.0,0.72,0.78,0.84,0.7,0.84,0.62,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.05,0.03,0.1,0.17,0.12,0.22,0.06,0.13,0.09,0.15,0.3,0.0,0.1,0.0,0.07,0.13,0.04,0.12,0.1,0.0,0.03,0.17,0.1,0.04,0.16,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0
2023-06-19,DE.NW,2127.0,32.0,893.0,818.0,84.0,195.0,105.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,29.0,48.0,0.0,30.0,62.0,423.0,11.0,112.0,166.0,14.0,62.0,55.0,3.0,277.0,2.0,73.0,144.0,0.0,38.0,20.0,0.0,1.42,1.37,1.6099999999999999,1.3900000000000001,1.69,1.2,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.06,0.08,0.0,0.18,0.51,0.28,0.48,0.2,0.28,0.31,0.38,0.45,1.0,0.19,0.15,0.13,0.25,0.0,0.24000000000000002,0.17,0.0,0.05,0.23,0.16999999999999998,0.06,0.22000000000000003,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.02,0.01,0.04,0.0,0.0,0.38,0.0,0.03,0.01,0.01,0.0,0.0,0.0,0.0
2023-06-19,DE.RP,459.0,11.0,179.0,174.0,43.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,10.0,29.0,4.0,11.0,17.0,114.0,4.0,26.0,42.0,9.0,13.0,20.0,0.0,27.0,0.0,8.0,12.0,0.0,5.0,2.0,0.0,0.68,0.73,0.8,0.68,0.77,0.53,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.04,0.11,0.07,0.18,0.29,0.17,0.27,0.12,0.16,0.16,0.21,0.34,0.0,0.04,0.0,0.04,0.05,0.0,0.08,0.03,0.0,0.03,0.15,0.08,0.03,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.06,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.SL,229.0,3.0,95.0,76.0,17.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,3.0,0.0,8.0,11.0,45.0,0.0,12.0,18.0,3.0,5.0,7.0,0.0,15.0,0.0,3.0,6.0,0.0,4.0,2.0,0.0,0.73,1.0,0.85,0.74,0.85,0.54,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.03,0.0,0.22,0.29,0.15,0.0,0.11,0.17,0.15,0.14,0.18,0.0,0.05,0.0,0.03,0.06,0.0,0.11,0.05,0.0,0.02,0.2,0.1,0.03,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.SN,152.0,3.0,64.0,60.0,8.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,12.0,0.0,3.0,7.0,0.0,0.0,2.0,0.0,0.85,1.0,0.96,0.9,1.0,0.65,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.1,0.31,0.24,0.0,0.0,0.0,0.0,0.25,0.23,0.0,0.08,0.0,0.04,0.1,0.0,0.0,0.15,0.0,0.02,0.3,0.08,0.03,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.ST,277.0,5.0,95.0,101.0,34.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.0,9.0,0.0,8.0,10.0,36.0,0.0,6.0,13.0,2.0,9.0,6.0,0.0,26.0,0.0,4.0,13.0,3.0,6.0,0.0,0.0,0.75,1.0,0.89,0.74,0.87,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.02,0.07,0.0,0.15,0.36,0.1,0.0,0.06,0.1,0.05,0.17,0.21,0.0,0.08,0.0,0.04,0.1,0.08,0.11,0.0,0.0,0.02,0.14,0.09,0.03,0.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
2023-06-19,DE.SH,620.0,3.0,269.0,239.0,14.0,59.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,14.0,14.0,0.0,11.0,20.0,93.0,0.0,15.0,40.0,2.0,21.0,15.0,0.0,63.0,0.0,14.0,25.0,0.0,16.0,8.0,0.0,0.74,1.0,0.86,0.75,0.88,0.55,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.04,0.04,0.0,0.1,0.25,0.11,0.0,0.05,0.13,0.12,0.2,0.19,0.0,0.08,0.0,0.04,0.08,0.0,0.15,0.1,0.0,0.02,0.08,0.09,0.03,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,DE.TH,336.0,6.0,113.0,159.0,22.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,5.0,5.0,42.0,2.0,4.0,19.0,2.0,7.0,8.0,0.0,37.0,0.0,5.0,13.0,0.0,10.0,9.0,0.0,0.78,0.75,0.93,0.81,0.92,0.46,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.12,0.13,0.1,0.25,0.03,0.1,0.08,0.17,0.21,0.0,0.09,0.0,0.04,0.07,0.0,0.24,0.23,0.0,0.03,0.15,0.09,0.04,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,DE.BW,1330.0,16.0,507.0,540.0,66.0,113.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,40.0,44.0,2.0,19.0,61.0,188.0,3.0,36.0,73.0,2.0,34.0,40.0,0.0,314.0,0.0,49.0,151.0,0.0,46.0,68.0,0.0,0.67,0.84,0.8,0.67,0.94,0.53,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.05,0.03,0.09,0.24,0.09,0.16,0.06,0.09,0.03,0.16,0.16,0.0,0.16,0.0,0.08,0.19,0.0,0.22,0.26,0.0,0.02,0.14,0.05,0.02,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2023-06-26,DE.BY,1308.0,37.0,485.0,481.0,122.0,100.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,21.0,36.0,4.0,34.0,71.0,191.0,7.0,26.0,55.0,15.0,36.0,52.0,0.0,306.0,0.0,57.0,120.0,6.0,63.0,60.0,0.0,0.66,0.84,0.82,0.7,0.83,0.43,0.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.04,0.05,0.03,0.15,0.27,0.1,0.16,0.04,0.08,0.1,0.15,0.2,0.0,0.16,0.0,0.1,0.17,0.04,0.27,0.23,0.0,0.02,0.13,0.06,0.02,0.13,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0
2023-06-26,DE.BE,506.0,6.0,189.0,215.0,20.0,44.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,24.0,0.0,20.0,11.0,73.0,0.0,14.0,24.0,0.0,18.0,17.0,0.0,197.0,0.0,53.0,97.0,0.0,29.0,18.0,0.0,0.61,1.0,0.74,0.6,1.0,0.4,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.07,0.0,0.18,0.14,0.09,0.0,0.05,0.07,0.0,0.16,0.22,0.0,0.24,0.0,0.21,0.27,0.0,0.26,0.23,0.0,0.02,0.33,0.07,0.03,0.21,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.0
2023-06-26,DE.BB,251.0,3.0,98.0,100.0,25.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,4.0,29.0,3.0,0.0,11.0,9.0,3.0,3.0,0.0,31.0,0.0,2.0,15.0,0.0,6.0,8.0,0.0,0.79,0.5,0.98,0.78,0.74,0.61,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.15,0.13,0.5,0.0,0.09,0.26,0.13,0.12,0.0,0.11,0.0,0.02,0.12,0.0,0.26,0.31,0.0,0.03,0.08,0.12,0.04,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2023-06-26,DE.HB,157.0,8.0,68.0,59.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,10.0,0.0,8.0,11.0,24.0,0.0,6.0,11.0,2.0,3.0,2.0,0.0,58.0,0.0,18.0,24.0,0.0,8.0,8.0,0.0,0.58,1.0,0.72,0.57,0.83,0.3,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.03,0.1,0.0,0.3,0.44,0.09,0.0,0.06,0.11,0.17,0.11,0.08,0.0,0.23,0.0,0.19,0.23,0.0,0.3,0.32,0.0,0.02,0.16,0.05,0.02,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0
